IBGE,MUNICIPIO,UF,PERIODO,UNIDADE,VALOR,LIRAa,LIA,ARMAD,TP_ARMAD, IIP_AE , IB_AE , ESTR_IIP_ME09 , PERC_IIP_ME09 , ESTR_IIP_MAI1MEI39 , PERC_IIP_MAI1MEI39 , ESTR_IIP_MAI4 , PERC_IIP_MAI4 , A1_VAL , A1_PERC , A2_VAL , A2_PERC , B_VAL , B_PERC , C_VAL , C_PERC , D1_VAL , D1_PERC , D2_VAL , D2_PERC , E_VAL , E_PERC , IIP_AA , IB_AA , dep_agua_val , dep_agua_perc ,dep_dom_val,dep_dom_perc,lixo_val,lixo_perc
270110,Branquinha,AL,07/01/2020 06:00,TRIMESTRE,1,1,2,2,lira,1.20,1.20,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,2.00,66.70,1.00,33.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,66.70,1.00,33.30,0.00,0.00
270120,Cacimbinhas,AL,06/01/2020 a 07/01/2020,TRIMESTRE,1,1,2,2,lira,2.70,3.20,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,3.00,42.90,0.00,0.00,4.00,57.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,42.90,4.00,57.10,0.00,0.00
270135,Campestre,AL,15/01 a 16/01,TRIMESTRE,1,1,2,2,lira,1.60,1.60,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,1.00,25.00,1.00,25.00,2.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,25.00,3.00,75.00,0.00,0.00
270170,Capela,AL,06/01 a 10/01/2020,TRIMESTRE,1,1,2,2,lira,1.50,1.50,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,4.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,100.00,0.00,0.00,0.00,0.00
270190,Cha Preta,AL,07/01/2020 a 08/01/2020,TRIMESTRE,1,1,2,2,lira,0.40,0.40,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00
270210,Colonia Leopoldina,AL,6 e 7/01/2020,TRIMESTRE,1,1,2,2,lira,1.50,1.50,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,100.00,0.00,0.00
270220,Coqueiro Seco,AL,06.01 a 09.01.20,TRIMESTRE,1,1,2,2,lira,1.90,1.90,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,4.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,2.40,4.00,100.00,0.00,0.00,0.00,0.00
270250,Dois Riachos,AL,06 a 07 de Janeiro,TRIMESTRE,1,1,2,2,lira,3.70,3.70,1.00,50.00,1.00,50.00,0.00,0.00,0.00,0.00,8.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,100.00,0.00,0.00,0.00,0.00
270255,Estrela de Alagoas,AL,07 A 10 JANEIRO 2020,TRIMESTRE,1,1,2,2,lira,3.60,5.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,11.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,100.00,0.00,0.00,0.00,0.00
270290,Girau do Ponciano,AL,44013,TRIMESTRE,1,1,2,2,lira,1.60,1.60,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,3.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,100.00,0.00,0.00,0.00,0.00
270360,Japaratinga,AL,13/11 a 14/11 2019 ,TRIMESTRE,1,1,2,2,lira,0.40,0.40,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00
270430,Maceio,AL,06/01/2020 A 10/01/2020,TRIMESTRE,1,1,2,2,lira,0.70,0.80,31.00,73.81,10.00,23.81,1.00,2.38,1.00,0.80,43.00,32.60,35.00,26.50,19.00,14.40,5.00,3.80,29.00,22.00,0.00,0.00,0.00,0.00,44.00,33.40,54.00,40.90,34.00,25.80
270450,Maragogi,AL,06/01/2020 a 08/01/2020,TRIMESTRE,1,1,2,2,lira,1.30,2.10,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,5.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,100.00,0.00,0.00,0.00,0.00
270460,Maravilha,AL,07 a 08 de janeiro de2020,TRIMESTRE,1,1,2,2,lira,3.60,4.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,9.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,100.00,0.00,0.00,0.00,0.00
270470,Marechal Deodoro,AL,De 07/01 a 10/01/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
270520,Messias,AL,44013.25,TRIMESTRE,1,1,2,2,lira,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
270570,Olho d'agua das Flores,AL,06 e 07/01/2020,TRIMESTRE,1,1,2,2,lira,1.20,1.20,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,3.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,100.00,0.00,0.00,0.00,0.00
270610,Ouro Branco,AL,DE 06 A 07/01/2020,TRIMESTRE,1,1,2,2,lira,2.10,2.10,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,4.00,80.00,1.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,80.00,1.00,20.00,0.00,0.00
270630,Palmeira dos indios,AL,06/01/2020 a 08/01/2020,TRIMESTRE,1,1,2,2,lira,6.70,7.80,0.00,0.00,0.00,0.00,3.00,100.00,0.00,0.00,98.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.00,100.00,0.00,0.00,0.00,0.00
270640,Pao de Acucar,AL,06/01/2020 A 08/01/2020,TRIMESTRE,1,1,2,2,lira,1.20,1.20,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,3.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,100.00,0.00,0.00,0.00,0.00
270642,Pariconha,AL,02/01 A 06/01,TRIMESTRE,1,1,2,2,lira,1.90,1.90,0.00,0.00,1.00,100.00,0.00,0.00,1.00,25.00,3.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,100.00,0.00,0.00,0.00,0.00
270660,Paulo Jacinto,AL,07/01  a  09/01/2020,TRIMESTRE,1,1,2,2,lira,2.40,3.60,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,9.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,100.00,0.00,0.00,0.00,0.00
270680,Piacabucu,AL,44044.29167,TRIMESTRE,1,1,2,2,lira,1.30,1.30,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,1.00,33.30,0.00,0.00,0.00,0.00,0.00,0.00,2.00,66.70,0.00,0.00,0.00,0.00,1.00,33.30,0.00,0.00,2.00,66.70
270710,Piranhas,AL,06 a 10 de Janeiro 2020,TRIMESTRE,1,1,2,2,lira,0.40,0.40,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00
270810,Santana do Mundau,AL,06 a 08 DE JANEIRO 2020,TRIMESTRE,1,1,2,2,lira,0.40,0.40,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00
270830,Sao Jose da Laje,AL,07/01/2020 A 08/01/2020,TRIMESTRE,1,1,2,2,lira,1.30,1.30,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,3.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,100.00,0.00,0.00,0.00,0.00
270840,Sao Jose da Tapera,AL,07/01/2020 06:00,TRIMESTRE,1,1,2,2,lira,2.20,2.60,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,5.00,83.30,0.00,0.00,1.00,16.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,83.30,1.00,16.70,0.00,0.00
270880,Sao Sebastiao,AL,07/01/2020 a 09/01/2020,TRIMESTRE,1,1,2,2,lira,4.20,4.70,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,11.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,100.00,0.00,0.00,0.00,0.00
270895,Senador Rui Palmeira,AL,10/01/2020 07:00,TRIMESTRE,1,1,2,2,lira,10.30,10.30,0.00,0.00,0.00,0.00,1.00,100.00,2.00,8.30,8.00,33.30,14.00,58.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,41.60,14.00,58.30,0.00,0.00
270910,Taquarana,AL,6 A 7 JANEIRO 2020,TRIMESTRE,1,1,2,2,lira,4.90,4.90,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,9.00,69.20,4.00,30.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,69.20,4.00,30.80,0.00,0.00
270915,Teotonio Vilela,AL,08/01/2020  a  09/01/2020,TRIMESTRE,1,1,2,2,lira,1.80,2.40,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00,11.00,91.70,1.00,8.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,91.70,1.00,8.30,0.00,0.00
270930,Uniao dos Palmares,AL,06/01 a 08/01/2020,TRIMESTRE,1,1,2,2,lira,1.70,2.00,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00,11.00,61.10,3.00,16.70,1.00,5.60,0.00,0.00,3.00,16.70,0.00,0.00,0.00,0.00,11.00,61.10,4.00,22.30,3.00,16.70
270240,Delmiro Gouveia,AL,02/01 a 03/01/20,TRIMESTRE,1,1,2,2,lira,1.10,1.20,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00,6.00,60.00,4.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,60.00,4.00,40.00,0.00,0.00
270600,Olivenca,AL,06 e 07 de Janeiro 2020,TRIMESTRE,1,1,2,2,lira,1.70,2.60,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,6.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,100.00,0.00,0.00,0.00,0.00
270760,Quebrangulo,AL,02/01/2020 a 03/01/2020,TRIMESTRE,1,1,2,2,lira,0.40,0.40,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00
270770,Rio Largo,AL,13/01/2020 a 17/01/2020,TRIMESTRE,1,1,2,2,lira,0.70,0.80,3.00,75.00,1.00,25.00,0.00,0.00,0.00,0.00,12.00,85.70,0.00,0.00,0.00,0.00,0.00,0.00,2.00,14.30,0.00,0.00,0.00,0.00,12.00,85.70,0.00,0.00,2.00,14.30
270780,Roteiro,AL,44105.29167,TRIMESTRE,1,1,2,2,lira,2.60,2.60,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,6.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,100.00,0.00,0.00,0.00,0.00
270260,Feira Grande,AL,20/01/2020,TRIMESTRE,1,1,2,2,lira,1.70,2.50,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,6.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,100.00,0.00,0.00,0.00,0.00
270140,Campo Alegre,AL,6 a 8 de janeiro 2020,TRIMESTRE,1,1,2,2,lira,1.90,2.50,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00,2.00,15.40,6.00,46.20,3.00,23.10,0.00,0.00,2.00,15.40,0.00,0.00,0.00,0.00,2.00,15.40,9.00,69.30,2.00,15.40
270150,Campo Grande,AL,44105.375,TRIMESTRE,1,1,2,2,lira,1.70,1.70,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,4.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,100.00,0.00,0.00,0.00,0.00
270160,Canapi,AL,06 e 07/01/2020,TRIMESTRE,1,1,2,2,lira,0.40,0.40,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00
270230,Coruripe,AL,06/01 a 07/01/2020,TRIMESTRE,1,1,2,2,lira,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
270235,Craibas,AL,02/01 a 03/01/2020,TRIMESTRE,1,1,2,2,lira,4.50,6.80,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,15.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,100.00,0.00,0.00,0.00,0.00
270380,Joaquim Gomes,AL,44105.25,TRIMESTRE,1,1,2,2,lira,2.10,2.10,0.00,0.00,1.00,100.00,0.00,0.00,1.00,20.00,2.00,40.00,2.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,60.00,2.00,40.00,0.00,0.00
270410,Lagoa da Canoa,AL,44013.25,TRIMESTRE,1,1,2,2,lira,2.30,2.30,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,6.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,100.00,0.00,0.00,0.00,0.00
270440,Major Isidoro,AL,07/01/2020 A 09/01/2020,TRIMESTRE,1,1,2,2,lira,8.60,12.00,0.00,0.00,0.00,0.00,1.00,100.00,2.00,8.00,15.00,60.00,8.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,68.00,8.00,32.00,0.00,0.00
270560,Novo Lino,AL,13 a 17 de janeiro,TRIMESTRE,1,1,2,2,lira,1.10,1.50,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,4.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,100.00,0.00,0.00,0.00,0.00
270730,Porto Calvo,AL,06/01/2020 a 07/01/2020,TRIMESTRE,1,1,2,2,lira,0.40,0.40,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00
270940,Vicosa,AL,02/01 a 03/01/2020,TRIMESTRE,1,1,2,2,lira,0.40,0.40,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00
270020,Anadia,AL,06/01/2020 a 07/01/2020,TRIMESTRE,1,1,2,2,lira,1.60,1.60,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,3.00,75.00,1.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,75.00,1.00,25.00,0.00,0.00
270510,Matriz de Camaragibe,AL,07/01 a 08/01/2020,TRIMESTRE,1,1,2,2,lira,0.20,0.20,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00
270750,Porto Real do Colegio,AL,07012020 a 07012020,TRIMESTRE,1,1,2,2,lira,0.40,0.40,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00
270890,Satuba,AL,20/01 a 23/01/2020,TRIMESTRE,1,1,2,2,lira,2.80,3.20,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,6.00,75.00,2.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,3.20,6.00,75.00,2.00,25.00,0.00,0.00
270300,Ibateguara,AL,de 06/01 a 07/01 de 2020,TRIMESTRE,1,1,2,2,lira,0.40,0.40,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00
270080,Belem,AL,06/01/2020 a 07/01/2020,TRIMESTRE,1,2,1,2,lira,0.80,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00
270270,Feliz Deserto,AL,06/01/2020 a 14/01/2020,TRIMESTRE,1,2,1,2,lira,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,75.00,1.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,75.00,1.00,25.00,0.00,0.00
270370,Jaramataia,AL,02/01 a 10/01,TRIMESTRE,1,2,1,2,lira,3.50,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,100.00,0.00,0.00,0.00,0.00
270490,Mar Vermelho,AL,13/01/2020 a 16/01/2020,TRIMESTRE,1,2,1,2,lira,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
270540,Monteiropolis,AL,06/01 a 09/01,TRIMESTRE,1,2,1,2,lira,1.20,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,100.00,0.00,0.00,0.00,0.00
270700,Pindoba,AL,07/01/2020 a 14/01/2020,TRIMESTRE,1,2,1,2,lira,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
270720,Poco das Trincheiras,AL,07/01 a 09/01,TRIMESTRE,1,2,1,2,lira,2.20,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,100.00,0.00,0.00,0.00,0.00
270740,Porto de Pedras,AL,06/01/2020 a 08/01/2020,TRIMESTRE,1,2,1,2,lira,1.00,1.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,100.00,0.00,0.00,0.00,0.00
270870,Sao Miguel dos Milagres,AL,06/01/2020 a 07/01/2020,TRIMESTRE,1,2,1,2,lira,0.90,0.90,0.00,0.00,0.00,0.00,0.00,0.00,1.00,33.30,2.00,66.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,100.00,0.00,0.00,0.00,0.00
270900,Tanque d'Arca,AL,06/01/2020 a 10/01/2020,TRIMESTRE,1,2,1,2,lira,2.00,2.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,90.90,1.00,9.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,90.90,1.00,9.10,0.00,0.00
270090,Belo Monte,AL,44075.25,TRIMESTRE,1,2,1,2,lira,0.70,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,100.00,0.00,0.00,0.00,0.00
270350,Jacuipe,AL,13/01 a 17/01,TRIMESTRE,1,2,1,2,lira,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
270200,Coite do Noia,AL,06/01/2020 a 07/01/2020,TRIMESTRE,1,2,1,2,lira,4.40,4.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,100.00,0.00,0.00,0.00,0.00
270340,Jacare dos Homens,AL,21/01 a 22/01/2020,TRIMESTRE,1,2,1,2,lira,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
270375,Jequia da Praia,AL,02/01/2020 A 08/01/2020,TRIMESTRE,1,2,1,2,lira,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
270390,Jundia,AL,06 de jan a 17 de jan2020,TRIMESTRE,1,2,1,2,lira,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
270420,Limoeiro de Anadia,AL,06/01/2020 A 09/01/2020,TRIMESTRE,1,2,1,2,lira,2.20,2.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,100.00,0.00,0.00,0.00,0.00
270530,Minador do Negrao,AL,06/01/2020 a 07/01/2020,TRIMESTRE,1,2,1,2,lira,0.40,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00
270590,Olho d'agua Grande,AL,06/01/2020 a 09/01/2020,TRIMESTRE,1,2,1,2,lira,0.40,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,0.00,0.00,0.00
270820,Sao Bras,AL,06/01/2020 A 10/01/2020,TRIMESTRE,1,2,1,2,lira,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
270620,Palestina,AL,06/01 a 10/01/2020,TRIMESTRE,1,2,1,2,lira,3.10,3.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,100.00,0.00,0.00,0.00,0.00
240040,agua Nova,RN,06 a 22.01.2020,TRIMESTRE,1,2,1,2,lira,4.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,23.80,16.00,76.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,100.00,0.00,0.00,0.00,0.00
240060,Almino Afonso,RN,06 a 26.01.2020,TRIMESTRE,1,2,1,2,lira,3.70,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,100.00,0.00,0.00,0.00,0.00
240150,Barcelona,RN,07 a 14.01.2020,TRIMESTRE,1,2,1,2,lira,2.90,3.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,100.00,0.00,0.00,0.00,0.00
240160,Bento Fernandes,RN,07 a 13.01.2020,TRIMESTRE,1,2,1,2,lira,3.00,4.20,0.00,0.00,0.00,0.00,0.00,0.00,14.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,100.00,0.00,0.00,0.00,0.00
240165,Bodo,RN,06 a 17.01.2020,TRIMESTRE,1,2,1,2,lira,4.90,4.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,64.30,1.00,7.10,2.00,14.30,2.00,14.30,0.00,0.00,0.00,0.00,0.00,0.00,9.00,64.30,3.00,21.40,2.00,14.30
240190,Caicara Do Rio Do Vento,RN,07 a 13 .01 . 2020,TRIMESTRE,1,2,1,2,lira,5.60,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.50,21.00,80.80,2.00,7.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,92.30,2.00,7.70,0.00,0.00
